,receptor,pathway,tf,tf_PPR,category,subcategory
21050,ERBB2_ERBB4,Prostate cancer,TCF7L2,0.003846263,Human Diseases,Cancer: specific types
21051,ERBB2_ERBB4,Prostate cancer,TP53,0.016938183,Human Diseases,Cancer: specific types
21052,ERBB2_ERBB4,Prostate cancer,MDM2,0.009608325,Human Diseases,Cancer: specific types
21053,ERBB2_ERBB3,Prostate cancer,AKT1,0.057367696,Human Diseases,Cancer: specific types
21054,ERBB2_ERBB3,Prostate cancer,AKT2,0.057367696,Human Diseases,Cancer: specific types
21055,ERBB2_ERBB3,Prostate cancer,AKT3,0.057367696,Human Diseases,Cancer: specific types
21056,ERBB2_ERBB3,Prostate cancer,AR,0.05846849,Human Diseases,Cancer: specific types
21057,ERBB2_ERBB3,Prostate cancer,ATF4,0.005564773,Human Diseases,Cancer: specific types
21058,ERBB2_ERBB3,Prostate cancer,CCND1,0.004750559,Human Diseases,Cancer: specific types
21059,ERBB2_ERBB3,Prostate cancer,CDKN1A,0.009608325,Human Diseases,Cancer: specific types
21060,ERBB2_ERBB3,Prostate cancer,CREB1,0.005564773,Human Diseases,Cancer: specific types
21061,ERBB2_ERBB3,Prostate cancer,CREB3,0.005564773,Human Diseases,Cancer: specific types
21062,ERBB2_ERBB3,Prostate cancer,CREB3L1,0.005564773,Human Diseases,Cancer: specific types
21063,ERBB2_ERBB3,Prostate cancer,CREB3L2,0.005564773,Human Diseases,Cancer: specific types
21064,ERBB2_ERBB3,Prostate cancer,CREB3L3,0.005564773,Human Diseases,Cancer: specific types
21065,ERBB2_ERBB3,Prostate cancer,CREB3L4,0.005564773,Human Diseases,Cancer: specific types
21066,ERBB2_ERBB3,Prostate cancer,CREB5,0.005564773,Human Diseases,Cancer: specific types
21067,ERBB2_ERBB3,Prostate cancer,CREBBP,0.00857632,Human Diseases,Cancer: specific types
21068,ERBB2_ERBB3,Prostate cancer,CTNNB1,0.005564773,Human Diseases,Cancer: specific types
21069,ERBB2_ERBB3,Prostate cancer,E2F1,0.034995276,Human Diseases,Cancer: specific types
21070,ERBB2_ERBB3,Prostate cancer,E2F2,0.034995276,Human Diseases,Cancer: specific types
21071,ERBB2_ERBB3,Prostate cancer,E2F3,0.034995276,Human Diseases,Cancer: specific types
21072,ERBB2_ERBB3,Prostate cancer,EP300,0.00857632,Human Diseases,Cancer: specific types
21073,ERBB2_ERBB3,Prostate cancer,FOXO1,0.009608325,Human Diseases,Cancer: specific types
21074,ERBB2_ERBB3,Prostate cancer,IKBKB,0.009608325,Human Diseases,Cancer: specific types
21075,ERBB2_ERBB3,Prostate cancer,IKBKG,0.009608325,Human Diseases,Cancer: specific types
21076,ERBB2_ERBB3,Prostate cancer,LEF1,0.003846263,Human Diseases,Cancer: specific types
21077,ERBB2_ERBB3,Prostate cancer,MAPK1,0.034953548,Human Diseases,Cancer: specific types
21078,ERBB2_ERBB3,Prostate cancer,MAPK3,0.034953548,Human Diseases,Cancer: specific types
21079,ERBB2_ERBB3,Prostate cancer,NFKB1,0.015158198,Human Diseases,Cancer: specific types
21080,ERBB2_ERBB3,Prostate cancer,NFKBIA,0.016090546,Human Diseases,Cancer: specific types
21081,ERBB2_ERBB3,Prostate cancer,RB1,0.039428284,Human Diseases,Cancer: specific types
21082,ERBB2_ERBB3,Prostate cancer,RELA,0.015158198,Human Diseases,Cancer: specific types
21083,ERBB2_ERBB3,Prostate cancer,SOS1,0.057917712,Human Diseases,Cancer: specific types
21084,ERBB2_ERBB3,Prostate cancer,SOS2,0.057917712,Human Diseases,Cancer: specific types
21085,ERBB2_ERBB3,Prostate cancer,TCF7,0.003846263,Human Diseases,Cancer: specific types
21086,ERBB2_ERBB3,Prostate cancer,TCF7L1,0.003846263,Human Diseases,Cancer: specific types
21087,ERBB2_ERBB3,Prostate cancer,TCF7L2,0.003846263,Human Diseases,Cancer: specific types
21088,ERBB2_ERBB3,Prostate cancer,TP53,0.016938183,Human Diseases,Cancer: specific types
21089,ERBB2_ERBB3,Prostate cancer,MDM2,0.009608325,Human Diseases,Cancer: specific types
21090,CDH1,Thyroid cancer,CCND1,0.102645328,Human Diseases,Cancer: specific types
21091,CDH1,Thyroid cancer,CTNNB1,0.230145328,Human Diseases,Cancer: specific types
21092,CDH1,Thyroid cancer,LEF1,0.108355185,Human Diseases,Cancer: specific types
21093,CDH1,Thyroid cancer,MYC,0.102645328,Human Diseases,Cancer: specific types
21094,CDH1,Thyroid cancer,TCF7,0.108355185,Human Diseases,Cancer: specific types
21095,CDH1,Thyroid cancer,TCF7L1,0.108355185,Human Diseases,Cancer: specific types
21096,CDH1,Thyroid cancer,TCF7L2,0.108355185,Human Diseases,Cancer: specific types
21097,NTRK1,Thyroid cancer,MAPK1,0.120760452,Human Diseases,Cancer: specific types
21098,NTRK1,Thyroid cancer,MAPK3,0.120760452,Human Diseases,Cancer: specific types
21099,GFRA1_RET,Thyroid cancer,MAPK1,0.120760452,Human Diseases,Cancer: specific types
21100,GFRA1_RET,Thyroid cancer,MAPK3,0.120760452,Human Diseases,Cancer: specific types
21101,GFRA2_RET,Thyroid cancer,MAPK1,0.120760452,Human Diseases,Cancer: specific types
21102,GFRA2_RET,Thyroid cancer,MAPK3,0.120760452,Human Diseases,Cancer: specific types
21103,GFRA3_RET,Thyroid cancer,MAPK1,0.120760452,Human Diseases,Cancer: specific types
21104,GFRA3_RET,Thyroid cancer,MAPK3,0.120760452,Human Diseases,Cancer: specific types
21105,GFRA4_RET,Thyroid cancer,MAPK1,0.120760452,Human Diseases,Cancer: specific types
21106,GFRA4_RET,Thyroid cancer,MAPK3,0.120760452,Human Diseases,Cancer: specific types
21107,FZD2,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21108,FZD2,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21109,FZD2,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21110,FZD2,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21111,FZD2,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21112,FZD6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21113,FZD6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21114,FZD6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21115,FZD6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21116,FZD6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21117,FZD8,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21118,FZD8,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21119,FZD8,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21120,FZD8,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21121,FZD8,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21122,FZD9,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21123,FZD9,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21124,FZD9,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21125,FZD9,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21126,FZD9,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21127,FZD7,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21128,FZD7,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21129,FZD7,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21130,FZD7,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21131,FZD7,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21132,FZD5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21133,FZD5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21134,FZD5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21135,FZD5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21136,FZD5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21137,FZD4,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21138,FZD4,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21139,FZD4,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21140,FZD4,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21141,FZD4,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21142,FZD1,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21143,FZD1,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21144,FZD1,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21145,FZD1,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21146,FZD1,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21147,FZD10,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21148,FZD10,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21149,FZD10,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21150,FZD10,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21151,FZD10,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21152,FZD3,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21153,FZD3,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21154,FZD3,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21155,FZD3,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21156,FZD3,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21157,FZD1_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21158,FZD1_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21159,FZD1_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21160,FZD1_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21161,FZD1_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21162,FZD10_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21163,FZD10_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21164,FZD10_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21165,FZD10_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21166,FZD10_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21167,FZD2_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21168,FZD2_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21169,FZD2_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21170,FZD2_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21171,FZD2_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21172,FZD3_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21173,FZD3_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21174,FZD3_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21175,FZD3_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21176,FZD3_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21177,FZD4_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21178,FZD4_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21179,FZD4_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21180,FZD4_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21181,FZD4_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21182,FZD5_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21183,FZD5_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21184,FZD5_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21185,FZD5_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21186,FZD5_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21187,FZD6_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21188,FZD6_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21189,FZD6_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21190,FZD6_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21191,FZD6_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21192,FZD7_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21193,FZD7_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21194,FZD7_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21195,FZD7_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21196,FZD7_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21197,FZD8_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21198,FZD8_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21199,FZD8_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21200,FZD8_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21201,FZD8_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21202,FZD9_LRP5,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21203,FZD9_LRP5,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21204,FZD9_LRP5,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21205,FZD9_LRP5,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21206,FZD9_LRP5,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21207,FZD1_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21208,FZD1_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21209,FZD1_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21210,FZD1_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21211,FZD1_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21212,FZD10_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21213,FZD10_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21214,FZD10_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21215,FZD10_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21216,FZD10_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21217,FZD2_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21218,FZD2_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21219,FZD2_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21220,FZD2_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21221,FZD2_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21222,FZD3_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21223,FZD3_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21224,FZD3_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21225,FZD3_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21226,FZD3_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21227,FZD4_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21228,FZD4_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21229,FZD4_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21230,FZD4_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21231,FZD4_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21232,FZD5_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21233,FZD5_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21234,FZD5_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21235,FZD5_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21236,FZD5_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21237,FZD6_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21238,FZD6_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21239,FZD6_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21240,FZD6_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21241,FZD6_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21242,FZD7_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21243,FZD7_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21244,FZD7_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21245,FZD7_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21246,FZD7_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21247,FZD8_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21248,FZD8_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21249,FZD8_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21250,FZD8_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21251,FZD8_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21252,FZD9_LRP6,Basal cell carcinoma,CTNNB1,0.13851001,Human Diseases,Cancer: specific types
21253,FZD9_LRP6,Basal cell carcinoma,LEF1,0.128543855,Human Diseases,Cancer: specific types
21254,FZD9_LRP6,Basal cell carcinoma,TCF7,0.128543855,Human Diseases,Cancer: specific types
21255,FZD9_LRP6,Basal cell carcinoma,TCF7L1,0.128543855,Human Diseases,Cancer: specific types
21256,FZD9_LRP6,Basal cell carcinoma,TCF7L2,0.128543855,Human Diseases,Cancer: specific types
21257,PTCH1_SMO,Basal cell carcinoma,BMP2,0.04535173,Human Diseases,Cancer: specific types
21258,PTCH1_SMO,Basal cell carcinoma,BMP4,0.04535173,Human Diseases,Cancer: specific types
21259,PTCH1_SMO,Basal cell carcinoma,CTNNB1,0.052120495,Human Diseases,Cancer: specific types
21260,PTCH1_SMO,Basal cell carcinoma,GLI1,0.079427744,Human Diseases,Cancer: specific types
21261,PTCH1_SMO,Basal cell carcinoma,GLI2,0.065507417,Human Diseases,Cancer: specific types
